
지점,시작일,종료일,지점명,지점주소,관리관서,위도,경도,노장해발고도(m),기압계(관측장비지상높이(m)),기온계(관측장비지상높이(m)),풍속계(관측장비지상높이(m)),강우계(관측장비지상높이(m))
645,1994-12-09,2013-12-13,서부,충청남도 홍성군서부면 서부로505(서부초등학교)  ,홍성기상대(서산 129),36.5804,126.5173,22.58,,,,
646,2020-10-09,,춘장대,충청남도 서천군 서면 부사로 289부사교,대전지방기상청(133),36.1741,126.5285,7.74,,,,
646,2017-08-25,2020-10-09,춘장대,충청남도 서천군 서면 부사로 289부사교,대전지방기상청(133),36.1741,126.5285,7.74,,,,
646,2015-07-13,2017-08-25,춘장대,충청남도 서천군 서면 부사로 289부사교,대전지방기상청(133),36.1741,126.5293,13.1,,,,
646,2012-11-27,2015-07-13,춘장대,충청남도 서천군 서면 부사로 289부사교,군산기상대(140),36.1741,126.5293,13.1,,,,
646,1999-04-28,2012-11-27,신합,충청남도 서천군 서면 부사로 289부사교,군산기상대(140),36.153,126.5496,21.3,,,,
646,1994-12-14,1999-04-28,신합,충청남도 서천군 서면 부사로 289부사교,대전지방기상청(133),36.1504,126.5546,15,,,,
647,2023-12-20,,가곡,충청북도 영동군양산면 원당리 13-7,청주기상대(131),36.1247,127.6851,118.4,,,,
647,2023-11-01,2023-12-20,가곡,충청북도 영동군양산면 원당리 13-7,청주기상대(131),36.125,127.6924,122.66,,,,
647,2015-07-13,2023-11-01,가곡,충청북도 영동군양산면 원당리 13-7,청주기상대(131),36.125,127.6924,122.66,,,,
647,2009-06-29,2015-07-13,가곡,충청북도 영동군양산면 원당리 13-7,추풍령지역기상서비스센터(135),36.125,127.6924,120.45,,,,
647,1993-10-14,2009-06-29,가곡,충청북도 영동군양산면 원당리 13-7,추풍령지역기상서비스센터(135),36.1173,127.6695,127,,,,
657,2021-09-26,,대천항,충청남도 보령시신흑동 산 205155레이더기지,대전지방기상청(133),36.3244,126.5021,31.65,,,,
657,2015-07-13,2021-09-26,대천항,충청남도 보령시신흑동 산 205155레이더기지,대전지방기상청(133),36.3244,126.5021,31.65,,,,
657,2015-04-07,2015-07-13,대천항,충청남도 보령시신흑동 산 205155레이더기지,보령지역기상서비스센터(235),36.3245,126.5017,24,,,,
657,2011-01-17,2015-04-07,대천항,충청남도 보령시신흑동 산 205155레이더기지,보령지역기상서비스센터(235),36.3239,126.5038,42.31,,,,
657,2004-11-18,2011-01-17,보령항,충청남도 보령시신흑동 산 205155레이더기지,보령지역기상서비스센터(235),36.3167,126.500,25,,,,
657,1999-06-03,2004-11-18,보령항,충청남도 보령시신흑동 산 205155레이더기지,홍성기상대(서산 129),36.3167,126.500,25,,,,
658,2021-08-31,,만리포,충청남도 태안군소원면 모항리산93(국군 5188부대) ,,36.7683,126.1214,10,,,,
658,2017-08-25,2021-08-31,만리포,충청남도 태안군소원면 모항리산93(국군 5188부대) ,,36.7683,126.1214,69.6,,,,
658,2015-07-13,2017-08-25,만리포,충청남도 태안군소원면 모항리산93(국군 5188부대) ,,36.7683,126.1214,69.6,,,,
658,2009-09-16,2015-07-13,만리포,충청남도 태안군소원면 모항리산93(국군 5188부대) ,홍성기상대(서산 129),36.7683,126.1214,69.6,,,,
658,2004-11-03,2009-09-16,만리포,충청남도 태안군소원면 모항리산93(국군 5188부대) ,홍성기상대(서산 129),36.8333,126.1333,10,,,,
658,1999-06-18,2004-11-03,만리포,충청남도 태안군소원면 모항리산93(국군 5188부대) ,홍성기상대(서산 129),36.8333,126.1333,5,,,,
659,2021-08-21,,계룡산,충청남도 계룡시신도안면 부남리 사서함 501-26 경비연대,대전지방기상청(133),36.343,127.2057,831.7,,,,
659,2004-11-16,2021-08-21,계룡산,충청남도 계룡시신도안면 부남리 사서함 501-26 경비연대,대전지방기상청(133),36.343,127.2057,831.7,,,,
659,1999-06-02,2004-11-16,계룡산,충청남도 계룡시신도안면 부남리 사서함 501-26 경비연대,대전지방기상청(133),36.4167,127.250,835,,,,
666,2020-10-23,,안도,충청남도 태안군원북면 방갈리산240번지  ,,36.9587,126.1683,32.47,,,,
666,2007-09-04,2020-10-23,안도,충청남도 태안군원북면 방갈리산240번지  ,,36.9587,126.1683,29.6,,,,
666,2001-02-14,2007-09-04,안도,충청남도 태안군원북면 방갈리산240번지  ,홍성기상대(서산 129),36.950,126.1667,65,,,,
667,2001-01-05,,옹도,충청남도 태안군 근흥면 가의도길 44-69(가의도리 510),,36.6476,126.0093,58,,,,
669,2023-11-01,,외연도,충청남도 보령시오천면 외연도리 325,대전지방기상청(133),36.2292,126.0758,17.86,,,,
669,2020-10-23,2023-11-01,외연도,충청남도 보령시오천면 외연도리 325,대전지방기상청(133),36.2292,126.0758,17.86,,,,
669,2015-07-13,2020-10-23,외연도,충청남도 보령시오천면 외연도리 325,대전지방기상청(133),36.2292,126.0758,20.89,,,,
669,2007-09-07,2015-07-13,외연도,충청남도 보령시오천면 외연도리 325,보령지역기상서비스센터(235),36.2289,126.0817,20.54,,,,
669,2001-02-13,2007-09-07,외연도,충청남도 보령시오천면 외연도리 325,홍성기상대(서산 129),36.2167,125.450,4,,,,
676,2020-01-15,,위성센터,충청북도 진천군광혜원면 구암길64-18  ,청주기상대(131),36.9906,127.4299,143.77,,,10.000,
676,2017-08-25,2020-01-15,위성센터,충청북도 진천군광혜원면 구암길64-18  ,청주기상대(131),36.9906,127.4299,161,,,10.000,
676,2016-07-26,2017-08-25,위성센터,충청북도 진천군광혜원면 구암길64-18  ,청주기상대(131),36.9906,127.4297,161,,,10.000,
683,2017-12-16,2018-02-01,오창가곡,충청북도 청주시 청원구오창읍 가곡길 46 충청북도 농업기술원,청주기상대(131),36.7248,127.4655,66,,,,
683,2017-08-25,2017-12-16,오창가곡,충청북도 청주시 청원구오창읍 가곡길 46 충청북도 농업기술원,청주기상대(131),36.7248,127.4655,66,,,,
683,2013-10-01,2017-08-25,오창가곡,충청북도 청주시 청원구오창읍 가곡길 46 충청북도 농업기술원,청주기상대(131),36.7232,127.4401,66,,,,
691,2023-10-13,,정산,충청남도 청양군정산면 학암리 19-2(축산기술연구소),대전지방기상청(133),36.3862,126.9565,23.83,,,,
691,2021-10-15,2023-10-13,정산,충청남도 청양군정산면 학암리 19-2(축산기술연구소),대전지방기상청(133),36.3862,126.9565,23.83,,,,
691,2015-07-13,2021-10-15,정산,충청남도 청양군정산면 학암리 19-2(축산기술연구소),대전지방기상청(133),36.3862,126.9565,23.83,,,,
691,2010-12-15,2015-07-13,정산,충청남도 청양군정산면 학암리 19-2(축산기술연구소),보령지역기상서비스센터(235),36.3824,126.9586,21.87,,,,
691,2002-12-23,2010-12-15,장평,충청남도 청양군정산면 학암리 19-2(축산기술연구소),보령지역기상서비스센터(235),36.3539,126.8878,37,,,,
693,2023-11-01,,오창,충청북도 청원구오창읍 송대리320-1  ,청주기상대(131),36.7232,127.4401,65.97,,,,
693,2011-09-23,2023-11-01,오창,충청북도 청원구오창읍 송대리320-1  ,청주기상대(131),36.7232,127.4401,65.97,,,,
693,2002-12-30,2011-09-23,선유동,충청북도 청원구오창읍 송대리320-1  ,청주기상대(131),36.6945,127.8909,309.92,,,,
694,2022-10-21,,원효봉,충청남도 예산군덕산면 대치리 산35-1 KT원효봉중계소,,36.7044,126.6094,677.32,,,,
694,2002-12-16,2022-10-21,원효봉,충청남도 예산군덕산면 대치리 산35-1 KT원효봉중계소,,36.7044,126.6094,677.32,,,,
888,2023-11-01,,청남대,충청북도 청주시상당구 문의면신대리 산26-1 ,청주기상대(131),36.4627,127.4907,96.8,,,10.000,
888,2012-08-10,2023-11-01,청남대,충청북도 청주시상당구 문의면신대리 산26-1 ,청주기상대(131),36.4627,127.4908,94.44,,,10.000,
